key,status,old_chars,new_chars,lang,model
zhao_retrieval-augmented_2024,enriched,143,1015,en,x-ai/grok-4-fast
hu_rag_2024,enriched,7,903,en,x-ai/grok-4-fast
bechard_reducing_2024,enriched,59,814,en,x-ai/grok-4-fast
sree_retrieval-augmented_2024,enriched,188,969,en,x-ai/grok-4-fast
he_retrieving_2024-1,enriched,163,1255,en,x-ai/grok-4-fast
li_rac_2024,enriched,176,846,en,x-ai/grok-4-fast
efeoglu_retrieval-augmented_2024,enriched,40,940,en,x-ai/grok-4-fast
jiang_rag-thief_2024,enriched,77,1077,en,x-ai/grok-4-fast
feldman_ragged_2024-1,enriched,187,1054,en,x-ai/grok-4-fast
muludi_retrieval-augmented_2024,enriched,77,724,en,x-ai/grok-4-fast
friel_ragbench_2024,enriched,33,585,en,x-ai/grok-4-fast
chan_rq-rag_2024,enriched,84,1133,en,x-ai/grok-4-fast
arasteh_radiorag_2024,enriched,10,1330,en,x-ai/grok-4-fast
sun_redeep_2024,enriched,1,1256,en,x-ai/grok-4-fast
ding_retrieve_2024,enriched,147,948,en,x-ai/grok-4-fast
yuan_rag-driver_2024,enriched,91,620,en,x-ai/grok-4-fast
toukmaji_retrieval-augmented_2024-1,enriched,132,943,en,x-ai/grok-4-fast
khaliq_ragar_2024,enriched,34,1040,en,x-ai/grok-4-fast
chirkova_retrieval-augmented_2024,enriched,91,872,en,x-ai/grok-4-fast
yu_retrieval_2024,enriched,1,1291,en,x-ai/grok-4-fast
bhat_retrieval_2024,enriched,12,760,en,x-ai/grok-4-fast
veturi_rag_2024,enriched,9,1195,en,x-ai/grok-4-fast
sohn_rationale-guided_2024,enriched,99,944,en,x-ai/grok-4-fast
hasegawa_rag_2024-1,enriched,174,1401,en,x-ai/grok-4-fast
cheng_remoterag_2024,enriched,185,968,en,x-ai/grok-4-fast
zhu_realm_2024,enriched,7,1240,en,x-ai/grok-4-fast
jeong_retrieval-augmented_2024,enriched,0,911,en,anthropic/claude-sonnet-4.5
sharma_retrieval_2024,enriched,167,775,en,x-ai/grok-4-fast
ji_rag-rlrc-laysum_2024,enriched,8,990,en,x-ai/grok-4-fast
henkel_retrieval-augmented_2024,enriched,160,563,en,x-ai/grok-4-fast
freitas_retail-gpt_2024,enriched,188,830,en,x-ai/grok-4-fast
stefano_rag_2024,enriched,90,1212,en,x-ai/grok-4-fast
zelin_rare_2024,enriched,180,1146,en,x-ai/grok-4-fast
pahwa_reliable_2024,enriched,0,1107,en,anthropic/claude-sonnet-4.5
ko_retrieval_2024,enriched,43,1035,en,x-ai/grok-4-fast
joshi_robust_2024-1,enriched,59,593,en,x-ai/grok-4-fast
han_rag-qa_2024,enriched,26,854,en,x-ai/grok-4-fast
shlyk_real_2024,enriched,66,667,it,x-ai/grok-4-fast
bernardi_report_2024-1,enriched,186,1023,en,x-ai/grok-4-fast
pan_raglog_2024-1,enriched,189,933,en,x-ai/grok-4-fast
zhang_raft_2024,enriched,72,805,en,x-ai/grok-4-fast
kulkarni_reinforcement_2024-1,enriched,12,1028,en,x-ai/grok-4-fast
reichman_retrieval-augmented_2024,enriched,190,611,en,x-ai/grok-4-fast
sundar_revolutionizing_2024-1,enriched,105,910,en,x-ai/grok-4-fast
zhu_rageval_2024,enriched,75,1064,en,x-ai/grok-4-fast
tan_revprag_2024,enriched,182,904,en,x-ai/grok-4-fast
christmann_rag-based_2024,enriched,136,1561,en,x-ai/grok-4-fast
ouyang_revisiting_2024,enriched,18,1190,en,x-ai/grok-4-fast
wang_retcare_2024,enriched,183,1033,en,x-ai/grok-4-fast
lyu_retrieve-plan-generation_2024,enriched,94,733,en,x-ai/grok-4-fast
sun_r-bot_2024,enriched,51,1263,en,x-ai/grok-4-fast
desrochers_reducing_2024,enriched,35,547,en,x-ai/grok-4-fast
bui_rambo_2024,enriched,9,1008,en,x-ai/grok-4-fast
zhang_rag4itops_2024,enriched,57,1352,en,x-ai/grok-4-fast
nazar_revolutionizing_2024,enriched,180,763,en,x-ai/grok-4-fast
_rag_2024,enriched,35,315,ko,x-ai/grok-4-fast
lea_reducing_2024,enriched,193,1209,en,x-ai/grok-4-fast
buhnila_retrieve_2024,enriched,0,196,en,x-ai/grok-4-fast
wendelken_roux-lette_2024,enriched,0,774,en,x-ai/grok-4-fast
rehulka_rag_2024,enriched,0,211,en,x-ai/grok-4-fast
garigliotti_retrieval-augmented_2024,enriched,0,624,en,x-ai/grok-4-fast
shi_reference_2024,enriched,0,796,en,x-ai/grok-4-fast
oreski_retrieval_2024,enriched,0,694,en,x-ai/grok-4-fast
han_automating_2024-1,enriched,175,1836,en,x-ai/grok-4-fast
gai_achieving_2024,enriched,178,893,en,x-ai/grok-4-fast
shi_ask-eda_2024-1,enriched,180,788,en,x-ai/grok-4-fast
wang_astute_2024,enriched,8,954,en,x-ai/grok-4-fast
gupta_comprehensive_2024,enriched,90,834,en,x-ai/grok-4-fast
priola_addressing_2024,enriched,96,1430,en,x-ai/grok-4-fast
alan_rag-based_2024,enriched,78,982,en,x-ai/grok-4-fast
malik_assessing_2024,enriched,98,1751,en,x-ai/grok-4-fast
patel_comparative_2024,enriched,7,909,en,x-ai/grok-4-fast
tonmoy_comprehensive_2024,enriched,12,1185,en,x-ai/grok-4-fast
bahaj_asthmabot_2024,enriched,191,1034,en,x-ai/grok-4-fast
yuan_hybrid_2024,enriched,71,1052,en,x-ai/grok-4-fast
ammann_analysis_2024,enriched,0,1226,en,anthropic/claude-sonnet-4.5
arslan_survey_2024,enriched,12,927,en,x-ai/grok-4-fast
chandrasekhar_amgpt_2024,enriched,22,1636,en,x-ai/grok-4-fast
mandikal_ancient_2024,enriched,62,1085,en,x-ai/grok-4-fast
benfenati_retrieval-augmented_2024,enriched,22,1494,en,x-ai/grok-4-fast
saha_advancing_2024,enriched,74,1085,en,x-ai/grok-4-fast
simon_methodology_2024,enriched,178,1065,en,x-ai/grok-4-fast
he_simple_2024,enriched,142,720,en,x-ai/grok-4-fast
yadav_aeroquery_2024-1,enriched,16,916,en,x-ai/grok-4-fast
raja_rag-based_2024,enriched,146,1060,en,x-ai/grok-4-fast
leemann_auto-gda_2024,enriched,119,1036,en,x-ai/grok-4-fast
jeong_study_2024,enriched,1,1018,en,x-ai/grok-4-fast
rafat_ai-powered_2024,enriched,167,1082,en,x-ai/grok-4-fast
chen_llm_2024,enriched,9,1122,en,x-ai/grok-4-fast
marcantonio_artificial_2024,enriched,186,836,it,x-ai/grok-4-fast
sung_new_2024-1,enriched,179,841,en,x-ai/grok-4-fast
rezaei_at-rag_2024,enriched,174,1167,en,x-ai/grok-4-fast
li_alleviating_2024-1,enriched,77,829,en,x-ai/grok-4-fast
yamin_applications_2024,enriched,166,871,en,x-ai/grok-4-fast
shethiya_architecting_2024,enriched,39,740,en,x-ai/grok-4-fast
li_review_2024,enriched,120,1207,en,x-ai/grok-4-fast
chen_agentpoison_2024,enriched,91,1078,en,x-ai/grok-4-fast
aksoy_architecting_2024,enriched,1,965,en,x-ai/grok-4-fast
zhang_arl2_2024-1,enriched,128,835,en,x-ai/grok-4-fast
dong_survey_2024-1,enriched,17,823,en,x-ai/grok-4-fast
gu_survey_2024,enriched,26,1149,en,x-ai/grok-4-fast
meyer_comparison_2024,enriched,74,909,en,x-ai/grok-4-fast
neumann_llm-driven_2024,enriched,17,705,en,x-ai/grok-4-fast
redelaar_attributed_2024,enriched,0,639,en,x-ai/grok-4-fast
ullrich_aic_2024,enriched,0,178,en,x-ai/grok-4-fast
yokoyama_aggregating_2024,enriched,0,877,en,x-ai/grok-4-fast
li_alphafin_2024,enriched,0,1228,en,x-ai/grok-4-fast
gonzalez_torres_automated_2024,enriched,0,914,en,x-ai/grok-4-fast
toxopeus_accelerate_2024,enriched,0,335,en,x-ai/grok-4-fast
kirchenbauer_hallucination_2024,enriched,182,655,en,x-ai/grok-4-fast
chen_honest_2024,enriched,154,1077,en,x-ai/grok-4-fast
zhu_halueval-wild_2024,enriched,187,1213,en,x-ai/grok-4-fast
liu_how_2024-1,enriched,52,1012,en,x-ai/grok-4-fast
edwards_hybrid_2024,enriched,92,851,en,x-ai/grok-4-fast
su_hybrid_2024,enriched,13,867,en,x-ai/grok-4-fast
liu_hallucination-aware_2024,enriched,23,897,en,x-ai/grok-4-fast
wu_how_2024,enriched,182,869,en,x-ai/grok-4-fast
goyal_hacking_2024,enriched,17,1180,en,x-ai/grok-4-fast
kalra_hypa-rag_2024,enriched,0,834,en,x-ai/grok-4-fast
basaragin_how_2024,enriched,0,200,en,x-ai/grok-4-fast
chen_benchmarking_2024-1,enriched,77,925,en,x-ai/grok-4-fast
xue_badrag_2024,enriched,32,1174,en,x-ai/grok-4-fast
chen_black-box_2024,enriched,108,979,en,x-ai/grok-4-fast
bouchard_building_2024,enriched,117,2006,en,x-ai/grok-4-fast
knollmeyer_benchmarking_2024-1,enriched,32,747,en,x-ai/grok-4-fast
clop_backdoored_2024,enriched,9,716,en,x-ai/grok-4-fast
shandilya_boosting_2024,enriched,126,1120,en,x-ai/grok-4-fast
wang_biorag_2024,enriched,25,1184,en,x-ai/grok-4-fast
sanna_building_2024,enriched,9,1114,en,x-ai/grok-4-fast
kang_bim_2024,enriched,0,1818,en,anthropic/claude-sonnet-4.5
andersson_bridging_2024,enriched,88,1062,en,x-ai/grok-4-fast
riedler_beyond_2024,enriched,136,1300,en,x-ai/grok-4-fast
li_bordirlines_2024,enriched,0,874,en,x-ai/grok-4-fast
zhou_boosting_2024,enriched,0,734,en,x-ai/grok-4-fast
zhang_hallucination_2025-1,enriched,181,800,en,x-ai/grok-4-fast
rahman_hallucination_2025,enriched,181,894,en,x-ai/grok-4-fast
anjum_halo_2025-1,enriched,14,606,en,x-ai/grok-4-fast
godinez_hysemrag_2025,enriched,30,1247,en,x-ai/grok-4-fast
mala_hybrid_2025,enriched,113,1233,en,x-ai/grok-4-fast
liu_hoprag_2025,enriched,14,1064,en,x-ai/grok-4-fast
jeon_hybrid_2025,enriched,97,1572,en,x-ai/grok-4-fast
ping_hdlcore_2025-1,enriched,178,1061,en,x-ai/grok-4-fast
pattnayak_hybrid_2025,enriched,102,967,en,x-ai/grok-4-fast
wang_healthq_2025,enriched,107,1089,en,x-ai/grok-4-fast
li_how_2025,enriched,10,956,en,x-ai/grok-4-fast
wang_human-llm_2025,enriched,24,922,en,x-ai/grok-4-fast
paudel_hallucinot_2025,enriched,187,1251,en,x-ai/grok-4-fast
tyndall_impact_2025,enriched,68,1042,en,x-ai/grok-4-fast
liu_improving_2025-3,enriched,0,944,en,anthropic/claude-sonnet-4.5
kumar_improving_2025,enriched,38,823,en,x-ai/grok-4-fast
hou_improving_2025-1,enriched,45,1934,en,x-ai/grok-4-fast
zhang_injury_2025,enriched,148,1040,en,x-ai/grok-4-fast
lakatos_investigating_2025-1,enriched,61,1239,en,x-ai/grok-4-fast
yang_implementation_2025,enriched,0,1662,en,anthropic/claude-sonnet-4.5
wen_interactivesurvey_2025,enriched,67,978,en,x-ai/grok-4-fast
xing_investigating_2025,enriched,9,1068,en,x-ai/grok-4-fast
noauthor_ictir_2025,enriched,0,961,en,x-ai/grok-4-fast
noauthor_icsob-c_2025,enriched,0,744,en,x-ai/grok-4-fast
noauthor_international_2025,enriched,0,594,en,x-ai/grok-4-fast
noauthor_icocseti_2025,enriched,0,217,en,x-ai/grok-4-fast
clay_information_2025,enriched,0,497,en,x-ai/grok-4-fast
sharma_og-rag_2024,enriched,78,1637,en,x-ai/grok-4-fast
islam_open-rag_2024-2,enriched,169,1078,en,x-ai/grok-4-fast
zhao_optimizing_2024,enriched,189,1660,en,x-ai/grok-4-fast
finsas_optimizing_2024,enriched,96,621,no,x-ai/grok-4-fast
kumar_overcoming_2024,enriched,29,1039,en,x-ai/grok-4-fast
koo_optimizing_2024,enriched,91,1217,en,x-ai/grok-4-fast
feng_optimizing_2024,enriched,14,1131,en,x-ai/grok-4-fast
zhao_ontology-aware_2024,enriched,93,1104,en,x-ai/grok-4-fast
jin_orthodoc_2024,enriched,183,960,en,x-ai/grok-4-fast
kaintura_orassistant_2024,enriched,174,1075,en,x-ai/grok-4-fast
kluibenschadl_fiction_2024,enriched,171,923,en,x-ai/grok-4-fast
krishna_fact_2024,enriched,184,852,en,x-ai/grok-4-fast
zeng_federated_2024-2,enriched,55,1163,en,x-ai/grok-4-fast
sui_fidelis_2024,enriched,48,1157,en,x-ai/grok-4-fast
ju_flooding_2024,enriched,123,980,en,x-ai/grok-4-fast
jain_rag_2024,enriched,1,1156,en,x-ai/grok-4-fast
bao_faithbench_2024,enriched,47,1274,en,x-ai/grok-4-fast
mohammadjafari_natural_2024,enriched,34,1103,en,x-ai/grok-4-fast
yepes_financial_2024,enriched,23,1194,en,x-ai/grok-4-fast
elsharef_facilitating_2024,enriched,156,861,en,x-ai/grok-4-fast
rothman__2024,enriched,188,1713,en,x-ai/grok-4-fast
maes_fixing_2024,enriched,0,1083,en,anthropic/claude-sonnet-4.5
deventer_interests_2024,enriched,176,1278,en,x-ai/grok-4-fast
kommineni_human_2024,enriched,100,1327,en,x-ai/grok-4-fast
lin_flame_2024,enriched,40,1028,en,x-ai/grok-4-fast
barnett_fine-tuning_2024,enriched,89,812,en,x-ai/grok-4-fast
edge_local_2024,enriched,14,1083,en,x-ai/grok-4-fast
_fine-tuning_2024,enriched,18,207,ko,x-ai/grok-4-fast
tekkesinoglu_feature_2024,enriched,0,374,en,x-ai/grok-4-fast
lala_paperqa_2023,enriched,14,725,en,x-ai/grok-4-fast
tamber_benchmarking_2025,enriched,184,1081,en,x-ai/grok-4-fast
zhang_beefbot_2025,enriched,176,984,en,x-ai/grok-4-fast
lu_boosting_2025,enriched,16,1196,en,x-ai/grok-4-fast
li_biomedrag_2025,enriched,181,1340,en,x-ai/grok-4-fast
jiang_bi_2025,enriched,86,787,en,x-ai/grok-4-fast
tomkou_bridging_2025-1,enriched,38,1167,en,x-ai/grok-4-fast
cui_bailicai_2025,enriched,13,1004,en,x-ai/grok-4-fast
shandilya_boosting_2025,enriched,0,783,en,x-ai/grok-4-fast
li_benchmarking_2025,enriched,0,634,en,x-ai/grok-4-fast
procko_graph_2024,enriched,56,910,en,x-ai/grok-4-fast
an_golden-retriever_2024,enriched,24,745,en,x-ai/grok-4-fast
mavromatis_gnn-rag_2024,enriched,115,867,en,x-ai/grok-4-fast
he_g-retriever_2024,enriched,44,1179,en,x-ai/grok-4-fast
peng_graph_2024,enriched,16,917,en,x-ai/grok-4-fast
taiwo_generative_2024,enriched,171,1096,en,x-ai/grok-4-fast
gonzalez_generative_2024,enriched,0,658,en,x-ai/grok-4-fast
dong_how_2023,enriched,94,1003,en,x-ai/grok-4-fast
xie_weknow-rag_2024,enriched,30,1269,en,x-ai/grok-4-fast
cherumanal_walert_2024-1,enriched,74,1123,en,x-ai/grok-4-fast
li_wiping_2024,enriched,22,559,en,x-ai/grok-4-fast
xiong_when_2024,enriched,26,1032,en,x-ai/grok-4-fast
jovanovic_ward_2024,enriched,43,801,en,x-ai/grok-4-fast
wan_what_2024-1,enriched,132,1214,en,x-ai/grok-4-fast
leekha_war_2024,enriched,0,1033,en,x-ai/grok-4-fast
hou_wikicontradict_2024,enriched,0,623,en,x-ai/grok-4-fast
azher_futuregen_2025-1,enriched,182,1057,en,x-ai/grok-4-fast
lee_finetune-rag_2025,enriched,1,1086,en,x-ai/grok-4-fast
aquino_rag_2025,enriched,20,542,en,x-ai/grok-4-fast
shojaee_federated_2025,enriched,61,806,en,x-ai/grok-4-fast
mukherjee_documents_2025,enriched,188,738,en,x-ai/grok-4-fast
su_fast_2025,enriched,137,1029,en,x-ai/grok-4-fast
gutierrez_rag_2025,enriched,65,1101,en,x-ai/grok-4-fast
ferrag_llm_2025,enriched,32,1007,en,x-ai/grok-4-fast
wang_financial_2025,enriched,191,994,en,x-ai/grok-4-fast
wang__2025,enriched,152,937,en,x-ai/grok-4-fast
hyk_queries_2025,enriched,187,1039,en,x-ai/grok-4-fast
ongris_frog_2025,enriched,0,917,en,x-ai/grok-4-fast
ming_faitheval_2025,enriched,0,852,en,x-ai/grok-4-fast
chen_llms_2024,enriched,50,891,en,x-ai/grok-4-fast
zhao_longrag_2024,enriched,55,1231,en,x-ai/grok-4-fast
hu_lrp4rag_2024,enriched,9,939,en,x-ai/grok-4-fast
pipitone_legalbench-rag_2024,enriched,30,1086,en,x-ai/grok-4-fast
chiang_llamp_2024,enriched,39,946,en,x-ai/grok-4-fast
tao_llm-r_2024,enriched,181,865,en,x-ai/grok-4-fast
comendant_large_2024,enriched,0,1086,en,anthropic/claude-sonnet-4.5
yu_large-language_2024,enriched,28,1449,en,x-ai/grok-4-fast
wang_llms_2024,enriched,161,831,en,x-ai/grok-4-fast
jacobs_leveraging_2024-1,enriched,180,995,en,x-ai/grok-4-fast
belyi_luna_2024,enriched,31,1167,en,x-ai/grok-4-fast
cederlund_llmrag_2024,enriched,128,1424,en,x-ai/grok-4-fast
fuad_llm-ref_2024,enriched,122,1076,en,x-ai/grok-4-fast
sriramanan_llm-check_2024,enriched,73,932,en,x-ai/grok-4-fast
ravi_lynx_2024,enriched,95,1079,en,x-ai/grok-4-fast
benzinho_llm_2024,enriched,93,1208,en,x-ai/grok-4-fast
dejean_let_2024,enriched,1,928,en,x-ai/grok-4-fast
masoudifard_leveraging_2024,enriched,10,1329,en,x-ai/grok-4-fast
abshari_llm-assisted_2024,enriched,87,1047,en,x-ai/grok-4-fast
park_literature_2024,enriched,0,662,en,anthropic/claude-sonnet-4.5
emonet_llm-based_2024,enriched,149,1123,en,x-ai/grok-4-fast
liang_learning_2024,enriched,35,1109,en,x-ai/grok-4-fast
nikolakopoulos_large_2024,enriched,47,947,en,x-ai/grok-4-fast
hashemi_llm-rubric_2024,enriched,55,1091,en,x-ai/grok-4-fast
chen_leverage_2024,enriched,11,1123,en,x-ai/grok-4-fast
li_llm_2024-1,enriched,186,1135,en,x-ai/grok-4-fast
jho_leveraging_2024,enriched,1,1158,en,x-ai/grok-4-fast
_llm_2024,enriched,12,192,ko,x-ai/grok-4-fast
xie_leveraging_2024,enriched,0,100,en,x-ai/grok-4-fast
zemicheal_llm_2024,enriched,0,626,en,x-ai/grok-4-fast
thakur_nomiracl_2023,enriched,156,849,en,x-ai/grok-4-fast
wu_knowledge_2024,enriched,182,957,en,x-ai/grok-4-fast
yang_knowledge_2024,enriched,27,975,en,x-ai/grok-4-fast
sanmartin_kg-rag_2024,enriched,116,754,en,x-ai/grok-4-fast
lima_know_2024,enriched,184,496,en,x-ai/grok-4-fast
radhakrishnan_knowing_2024,enriched,9,926,en,x-ai/grok-4-fast
xiao_krail_2024,enriched,118,975,en,x-ai/grok-4-fast
febrian_kemenkeugpt_2024,enriched,25,1002,en,x-ai/grok-4-fast
noauthor_knowllm_2024,enriched,0,655,en,x-ai/grok-4-fast
noauthor_knowledgenlp_2024,enriched,0,882,en,x-ai/grok-4-fast
xu_knowledge_2024,enriched,0,666,en,x-ai/grok-4-fast
zhang_knowgpt_2024,enriched,0,741,en,x-ai/grok-4-fast
bansal_understanding_2025,enriched,25,647,en,x-ai/grok-4-fast
budakoglu_unveiling_2025,enriched,188,1061,en,x-ai/grok-4-fast
gao_u-niah_2025,enriched,68,742,en,x-ai/grok-4-fast
ma_unifying_2025,enriched,178,1009,en,x-ai/grok-4-fast
rajendran_uppgiftsanpassning_2025,enriched,79,762,en,x-ai/grok-4-fast
wang_using_2025,enriched,0,573,en,x-ai/grok-4-fast
wright_using_2025,enriched,0,1210,en,x-ai/grok-4-fast
xu_using_2025,enriched,0,764,en,x-ai/grok-4-fast
meng_kerag_r_2025,enriched,35,691,en,x-ai/grok-4-fast
wang_knowledge_2025,enriched,14,785,en,x-ai/grok-4-fast
ma_knowledge_2025,enriched,60,1121,en,x-ai/grok-4-fast
jiang_knowledge_2025,enriched,83,1093,en,x-ai/grok-4-fast
hasan_llm_2025,enriched,43,758,en,x-ai/grok-4-fast
dong_leveraging_2025,enriched,1,1255,en,x-ai/grok-4-fast
kovacs_lettucedetect_2025,enriched,183,1086,en,x-ai/grok-4-fast
sobhan_llm-assisted_2025,enriched,19,1051,en,x-ai/grok-4-fast
li_lokis_2025,enriched,7,1314,en,x-ai/grok-4-fast
erickson_llm_2025,enriched,99,990,en,x-ai/grok-4-fast
smajic_large_2025-1,enriched,186,1196,en,x-ai/grok-4-fast
bezerra_llmquoter_2025,enriched,50,565,en,x-ai/grok-4-fast
wahidur_legal_2025-1,enriched,138,749,en,x-ai/grok-4-fast
galat_llm_2025,enriched,138,929,en,x-ai/grok-4-fast
belyi_luna_2025,enriched,31,645,en,x-ai/grok-4-fast
ning_less_2025,enriched,133,770,en,x-ai/grok-4-fast
zhao_lmar_2025,enriched,9,1386,en,x-ai/grok-4-fast
iranmanesh_llm-assisted_2025,enriched,164,932,en,x-ai/grok-4-fast
fayyazi_llm_2025,enriched,176,673,en,x-ai/grok-4-fast
savage_large_2025,enriched,186,1451,en,x-ai/grok-4-fast
wu_leveraging_2025,enriched,51,1497,en,x-ai/grok-4-fast
kalyuzhnaya_llm_2025,enriched,34,187,en,x-ai/grok-4-fast
mukherjee_llm-driven_2025,enriched,180,854,en,x-ai/grok-4-fast
aratchige_llms_2025,enriched,43,1195,en,x-ai/grok-4-fast
wang_large_2025-1,enriched,1,1234,en,x-ai/grok-4-fast
paul_llm-assisted_2025,enriched,58,923,en,x-ai/grok-4-fast
qian_large_2025,enriched,181,896,en,x-ai/grok-4-fast
wang_llms_2025,enriched,0,240,en,x-ai/grok-4-fast
emonet_llm-based_2025,enriched,0,645,en,x-ai/grok-4-fast
li_traq_2023,enriched,170,688,en,x-ai/grok-4-fast
liu_detecting_2025-1,enriched,0,1039,en,anthropic/claude-sonnet-4.5
xiong_dr-rag_2025,enriched,182,1731,en,x-ai/grok-4-fast
pyae_developing_2025,enriched,38,1154,en,x-ai/grok-4-fast
cremaschi_decoding_2025,enriched,106,1235,en,x-ai/grok-4-fast
xu_does_2025,enriched,114,754,en,x-ai/grok-4-fast
lee_performance_2024,enriched,184,1571,en,x-ai/grok-4-fast
kang_prompt-rag_2024-1,enriched,182,1198,en,x-ai/grok-4-fast
naik_probabilistic_2024,enriched,52,962,en,x-ai/grok-4-fast
baek_probing-rag_2024,enriched,13,1008,en,x-ai/grok-4-fast
wu_pa-rag_2024,enriched,37,1126,en,x-ai/grok-4-fast
bai_pistis-rag_2024,enriched,1,1275,en,x-ai/grok-4-fast
wen_perception_2024,enriched,121,1099,en,x-ai/grok-4-fast
razafinirina_pedagogical_2024,enriched,0,915,en,anthropic/claude-sonnet-4.5
maio_pirates_2024,enriched,25,1262,en,x-ai/grok-4-fast
garza_privcomp-kg_2024-1,enriched,17,953,en,x-ai/grok-4-fast
lin_pe-gpt_2024,enriched,41,601,en,x-ai/grok-4-fast
noauthor_proceedings_2024,enriched,0,592,en,x-ai/grok-4-fast
noauthor_proceedings_2024-1,enriched,0,733,en,x-ai/grok-4-fast
zerhoudi_personarag_2024,enriched,0,453,en,x-ai/grok-4-fast
chu_patent_2024,enriched,0,786,en,x-ai/grok-4-fast
noauthor_proceedings_2024-3,enriched,0,889,en,x-ai/grok-4-fast
chandrasekhar_nanogpt_2025,enriched,1,662,en,x-ai/grok-4-fast
tufino_notebooklm_2025,enriched,27,1045,en,x-ai/grok-4-fast
akarajaradwong_nitibench_2025,enriched,167,996,en,x-ai/grok-4-fast
christodoulou_nlpdame_2025,enriched,180,700,en,x-ai/grok-4-fast
xiao_network_2025,enriched,181,1523,en,x-ai/grok-4-fast
bender_next_2025,enriched,0,794,en,x-ai/grok-4-fast
dodgson_establishing_2023,enriched,129,942,en,x-ai/grok-4-fast
kang_ever_2023,enriched,93,985,en,x-ai/grok-4-fast
chavva_enhanced_2023,enriched,172,909,en,x-ai/grok-4-fast
garigliotti_explainable_2023,enriched,97,566,en,x-ai/grok-4-fast
kazoom_vault_2025,enriched,20,782,en,x-ai/grok-4-fast
cao_video_2025,enriched,36,755,en,x-ai/grok-4-fast
chung_verifact_2025,enriched,186,787,en,x-ai/grok-4-fast
wang_veridebug_2025,enriched,66,1198,en,x-ai/grok-4-fast
kang_deficiency_2023,enriched,65,1455,en,x-ai/grok-4-fast
yue_democratizing_2023,enriched,26,757,en,x-ai/grok-4-fast
mansurova_development_2023,enriched,76,1048,en,x-ai/grok-4-fast
liu_judge_2025,enriched,102,1441,en,x-ai/grok-4-fast
wu_joint_2025,enriched,136,1563,en,x-ai/grok-4-fast
suri_visdom_2024,enriched,36,829,en,x-ai/grok-4-fast
an_vitality_2024,enriched,135,577,en,x-ai/grok-4-fast
friel_chainpoll_2023,enriched,178,918,en,x-ai/grok-4-fast
xu_context-aware_2023,enriched,9,1042,en,x-ai/grok-4-fast
cao_learn_2023,enriched,23,1088,en,x-ai/grok-4-fast
shethiya_llm-powered_2023,enriched,115,721,en,x-ai/grok-4-fast
_llm_2023,enriched,13,1236,en,x-ai/grok-4-fast
cheng_lift_2023,enriched,0,714,en,x-ai/grok-4-fast
chen_you_2025,enriched,177,912,en,x-ai/grok-4-fast
wang_jmlr_2024,enriched,114,945,en,x-ai/grok-4-fast
liu_xrag_2025,enriched,51,1075,en,x-ai/grok-4-fast
mohammed_diabetiq_nodate,enriched,54,1930,en,x-ai/grok-4-fast
kloker_new_2024,enriched,162,1418,en,x-ai/grok-4-fast
wilcock_new_2024,enriched,180,689,en,x-ai/grok-4-fast
kang_nadine_2024,enriched,102,972,en,x-ai/grok-4-fast
shin_qa_2023,enriched,0,1188,en,anthropic/claude-sonnet-4.5
martineau_what_2023,enriched,96,1080,en,x-ai/grok-4-fast
jeong_generative_2023,enriched,0,1079,en,anthropic/claude-sonnet-4.5
zarza_optimized_2023,enriched,33,1828,en,x-ai/grok-4-fast
hannah_legal_2025,enriched,14,1249,en,x-ai/grok-4-fast
bilal_onrl-rag_2025-1,enriched,42,1052,en,x-ai/grok-4-fast
gajjar_oran-bench-13k_2025,enriched,125,999,en,x-ai/grok-4-fast
jain_mitigating_2025-1,enriched,7,800,en,x-ai/grok-4-fast
zheng_-device_nodate,enriched,123,1733,en,x-ai/grok-4-fast
__2024,enriched,11,183,ko,x-ai/grok-4-fast
__2023,enriched,1,163,ja,x-ai/grok-4-fast
noauthor_scopus_nodate,enriched,0,1083,en,x-ai/grok-4-fast
noauthor_43rd_2025,enriched,0,474,en,x-ai/grok-4-fast
noauthor_2025_2025,enriched,0,1018,en,x-ai/grok-4-fast
noauthor_8th_2025,enriched,0,481,en,x-ai/grok-4-fast
noauthor_11th_2025,enriched,0,420,en,x-ai/grok-4-fast
noauthor_2024_2024,enriched,0,757,en,x-ai/grok-4-fast
