id	title	year	venue	language	RQs	relevance	score	decision	reason
pu_customized_2024	Customized retrieval augmented generation and benchmarking for {EDA} tool documentation {QA}	2024	Proceedings of the 43rd IEEE/ACM …		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
ryan_enronqa_2025	Enronqa: {Towards} personalized rag over private documents	2025	arXiv preprint arXiv:2505.00263			Excluir	0.0	Exclude	No trata RAG ni RQs
sun_r-bot_2024	R-bot: {An} llm-based query rewrite system	2024	arXiv preprint arXiv …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
chen_dynamic_2024	Dynamic supplementation of federated search results for reducing hallucinations in llms	2024	files.osf.io		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
hu_position_2025	Position: {Towards} a responsible llm-empowered multi-agent systems	2025	arXiv preprint arXiv …		RQ1	Baja	1.0	Include	Confianza/percepción
li_how_2025	How llms react to industrial spatio-temporal data? assessing hallucination with a novel traffic incident benchmark dataset	2025	Proceedings of the …		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
musumeci_llm_2024	Llm based multi-agent generation of semi-structured documents from semantic templates in the public administration domain	2024	… Conference on Human …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
sun_application_2024	The {Application} of {Constructing} {Knowledge} {Graph} of {Oral} {Historical} {Archives} {Resources} {Based} on {LLM}-{RAG}	2024	Proceedings of the 2024 8th International …			Excluir	0.0	Exclude	No trata RAG ni RQs
yu_scrag_2025	{scRAG}: {Hybrid} {Retrieval}-{Augmented} {Generation} for {LLM}-based {Cross}-{Tissue} {Single}-{Cell} {Annotation}	2025	Findings of the …			Excluir	0.0	Exclude	No trata RAG ni RQs
hu_hedrarag_2025	{HedraRAG}: {Coordinating} {LLM} {Generation} and {Database} {Retrieval} in {Heterogeneous} {RAG} {Serving}	2025	arXiv preprint arXiv …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
omar_chatgpt_2024	{ChatGPT} for digital pathology research	2024	The Lancet Digital …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
sharifymoghaddam_chatbot_2025	Chatbot {Arena} {Meets} {Nuggets}: {Towards} {Explanations} and {Diagnostics} in the {Evaluation} of {LLM} {Responses}	2025	arXiv preprint arXiv …		RQ2,RQ3,RQ4	Alta	3.0	Include	Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
yan_pdgpt_2024	{PDGPT}: {A} large language model for acquiring phase diagram information in magnesium alloys	2024	Materials Genome …			Excluir	0.0	Exclude	No trata RAG ni RQs
yang_multimodal_2025	Multimodal large language model for wheat breeding: a new exploration of smart breeding	2025	ISPRS Journal of …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
freund_enriching_2024	Enriching {RDF} data with {LLM} based named entity recognition and linking on embedded natural language annotations	2024	… Knowledge Graph and …			Excluir	0.0	Exclude	No trata RAG ni RQs
zhou_cogmg_2024	Cogmg: {Collaborative} augmentation between large language model and knowledge graph	2024	arXiv preprint arXiv:2406.17231		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
anaroua_ai-driven_2025	{AI}-driven formative assessment and adaptive learning in data-science education: {Evaluating} an {LLM}-powered virtual teaching assistant	2025	arXiv preprint arXiv:2509.20369		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
chen_chineseecomqa_2025	Chineseecomqa: {A} scalable e-commerce concept evaluation benchmark for large language models	2025	Proceedings of the 31st …		RQ1,RQ3,RQ4	Alta	3.0	Include	Confianza/percepción y XAI/calibración y Métricas/metodologías
yue_democratizing_2023	Democratizing financial knowledge with {ChatGPT} by {OpenAI}: {Unleashing} the {Power} of {Technology}	2023	Available at SSRN 4346152		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
matsumoto_escargot_2025	{ESCARGOT}: an {AI} agent leveraging large language models, dynamic graph of thoughts, and biomedical knowledge graphs for enhanced reasoning	2025	…		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
gubanov_cancerkg_2024	Cancerkg. org-a web-scale, interactive, verifiable knowledge graph-llm hybrid for assisting with optimal cancer treatment and care	2024	Proceedings of the 33rd ACM …			Excluir	0.0	Exclude	No trata RAG ni RQs
wang_human-llm_2025	Human-llm collaboration in generative design for customization	2025	Journal of Manufacturing Systems			Excluir	0.0	Exclude	No trata RAG ni RQs
taiwo_generative_2024	Generative {AI} in the {Construction} {Industry}: {A} {State}-of-the-art {Analysis}	2024	arXiv preprint arXiv …		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
sharma_decoding_2024	Decoding {BACnet} packets: {A} large language model approach for packet interpretation	2024	arXiv preprint arXiv …		RQ1	Baja	1.0	Include	Confianza/percepción
miao_how_2024	How to improve {ChatGPT} performance for nephrologists: a technique guide	2024	Journal of …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
doyle_if_2025	If {You} {Give} an {LLM} a {Legal} {Practice} {Guide}	2025	Proceedings of the 2025 Symposium on Computer …			Excluir	0.0	Exclude	No trata RAG ni RQs
_rag_2023	{RAG} 기반 랭체인을 이용한 생성형 {AI} 챗봇 구현	2023	Proceedings of KIIT Conference		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
yang_transforming_2025	Transforming hematological research documentation with large language models: an approach to scientific writing and data analysis	2025	Blood research		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
andersson_bridging_2024	Bridging the {Skills} {Gap}: {Applying} an {LLM} and {RAG} {Architecture} for {Recommending} {Competence} {Development} in the {IT} {JobMarket}	2024	diva-portal.org		RQ1,RQ4	Media	2.0	Include	Confianza/percepción y Métricas/metodologías
kang_nadine_2024	Nadine: an {LLM}-driven intelligent social robot with affective capabilities and human-like memory	2024	arXiv preprint arXiv …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
cao_video_2025	Video simpleqa: {Towards} factuality evaluation in large video language models	2025	arXiv preprint arXiv …		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
kirshner_talking_2025	Talking terms: {Agent} information in {LLM} supply chain bargaining	2025	Decision Sciences			Excluir	0.0	Exclude	No trata RAG ni RQs
fossi_swiftdossier_2024	Swiftdossier: {Tailored} automatic dossier for drug discovery with llms and agents	2024	arXiv preprint arXiv …		RQ3	Baja	1.0	Include	XAI/calibración
tavasoli_responsible_2025	Responsible innovation: {A} strategic framework for financial {LLM} integration	2025	arXiv preprint arXiv:2504.02165		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
cinquin_steering_2025	Steering veridical large language model analyses by correcting and enriching generated database queries: first steps toward {ChatGPT} bioinformatics	2025	Briefings in Bioinformatics		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
huang_understanding_2024	Understanding the planning of {LLM} agents: {A} survey	2024	arXiv preprint arXiv …		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
chen_agentpoison_2024	Agentpoison: {Red}-teaming llm agents via poisoning memory or knowledge bases	2024	Advances in Neural …			Excluir	0.0	Exclude	No trata RAG ni RQs
yin_chathpc_2024	chathpc: {Empowering} hpc users with large language models	2024	Journal of …		RQ1	Baja	1.0	Include	Confianza/percepción
miroyan_analyzing_2025	Analyzing {Pedagogical} {Quality} and {Efficiency} of {LLM} {Responses} with {TA} {Feedback} to {Live} {Student} {Questions}	2025	Proceedings of the 56th …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
khurana_why_2024	Why and when llm-based assistants can go wrong: {Investigating} the effectiveness of prompt-based interactions for software help-seeking	2024	Proceedings of the 29th …			Excluir	0.0	Exclude	No trata RAG ni RQs
liang_learning_2024	Learning to trust your feelings: {Leveraging} self-awareness in llms for hallucination mitigation	2024	arXiv preprint arXiv:2401.15449		RQ1,RQ2	Media	2.0	Include	Confianza/percepción y Factualidad/alucinaciones
tan_chatgpt_2025	{ChatGPT} performance in assessing musculoskeletal {MRI} scan appropriateness based on {ACR} appropriateness criteria	2025	Scientific Reports		RQ1,RQ3	Media	2.0	Include	Confianza/percepción y XAI/calibración
hu_patchwork_2025	Patchwork: {A} {Unified} {Framework} for {RAG} {Serving}	2025	arXiv preprint arXiv:2505.07833		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
yao_cacheblend_2025	{CacheBlend}: {Fast} large language model serving for {RAG} with cached knowledge fusion	2025	Proceedings of the …			Excluir	0.0	Exclude	No trata RAG ni RQs
tomkou_bridging_2025	Bridging industrial expertise and xr with llm-powered conversational agents	2025	arXiv preprint arXiv …			Excluir	0.0	Exclude	No trata RAG ni RQs
riedler_beyond_2024	Beyond text: {Optimizing} rag with multimodal inputs for industrial applications	2024	arXiv preprint arXiv:2410.21943		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
gregory_chatgpt_2024	{ChatGPT}: {A} canary in the coal mine or a parrot in the echo chamber? {Detecting} fraud with {LLM}: {The} case of {FTX}	2024	Finance Research Letters			Excluir	0.0	Exclude	No trata RAG ni RQs
xu_automated_2024	Automated c/c++ program repair for high-level synthesis via large language models	2024	Proceedings of the 2024 …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
nikolakopoulos_large_2024	Large language models in modern forensic investigations: {Harnessing} the power of generative artificial intelligence in crime resolution and suspect identification	2024	… \& Education (EEITE)		RQ1	Baja	1.0	Include	Confianza/percepción
wen_perception_2024	Perception of knowledge boundary for large language models through semi-open-ended question answering	2024	Advances in …		RQ1,RQ4	Media	2.0	Include	Confianza/percepción y Métricas/metodologías
xu_does_2025	Does context matter? contextualjudgebench for evaluating llm-based judges in contextual settings	2025	arXiv preprint arXiv:2503.15620		RQ1,RQ2,RQ4	Alta	3.0	Include	Confianza/percepción y Factualidad/alucinaciones y Métricas/metodologías
zhu_emerge_2024-1	Emerge: {Integrating} rag for improved multimodal ehr predictive modeling	2024	arXiv preprint arXiv …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
yue_survey_2025	A survey of large language model agents for question answering	2025	arXiv preprint arXiv:2503.19213		RQ1,RQ4	Media	2.0	Include	Confianza/percepción y Métricas/metodologías
razafinirina_pedagogical_2024	Pedagogical alignment of large language models (llm) for personalized learning: a survey, trends and challenges	2024	Journal of …		RQ4	Baja	0.5	Include	Métricas/metodologías
rorseth_rage_2024	{RAGE} against the machine: {Retrieval}-augmented {LLM} explanations	2024	2024 IEEE 40th …		RQ3	Baja	1.0	Include	XAI/calibración
arslan_sustainable_2024-1	Sustainable {Energy} {Decision}-{Making} {With} an {RAG}-{LLM} {System}	2024	… International Conference on …			Excluir	0.0	Exclude	No trata RAG ni RQs
kang_nadine_2024-1	Nadine: {A} large language model‐driven intelligent social robot with affective capabilities and human‐like memory	2024	Computer Animation and …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
an_vitality_2024	Vitality 2: {Reviewing} academic literature using large language models	2024	arXiv preprint arXiv:2408.13450		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
desrochers_reducing_2024	Reducing hallucinations in large language models through contextual position encoding	2024	files.osf.io		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
fu_encchain_2024	{EncChain}: {Enhancing} {Large} {Language} {Model} {Applications} with {Advanced} {Privacy} {Preservation} {Techniques}	2024	Proceedings of the VLDB …		RQ1	Baja	1.0	Include	Confianza/percepción
zhang_generative_2024	Generative {AI} in medicine and healthcare: moving beyond the 'peak of inflated expectations'	2024	Future Internet		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
sun_pankb_2025	{PanKB}: {An} interactive microbial pangenome knowledgebase for research, biotechnological innovation, and knowledge mining	2025	Nucleic Acids …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
bilal_onrl-rag_2025	Onrl-rag: {Real}-time personalized mental health dialogue system	2025	arXiv preprint arXiv:2504.02894			Excluir	0.0	Exclude	No trata RAG ni RQs
basit_pennylang_2025	Pennylang: {Pioneering} llm-based quantum code generation with a novel pennylane-centric dataset	2025	arXiv preprint arXiv …		RQ4	Baja	1.0	Include	Métricas/metodologías
odubola_ai_2025	{AI} in {Social} {Good}: {LLM} {Powered} {Interventions} in {Crisis} {Management} and {Disaster} {Response}	2025	Journal of Artificial …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
wu_perspectives_2025	Perspectives: {LLM} agents reshaping the foundation of geotechnical problem-solving	2025	Geodata and AI			Excluir	0.0	Exclude	No trata RAG ni RQs
aksoy_architecting_2024	Architecting and {Evaluating} a {RAG} based {Question} {Answering} {System} for {SQuAD} {Dataset}	2024	ICAMƩ'24		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
zhao_language_2025	Language models are few-shot graders	2025	International Conference on Artificial …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
rothman__2024	… for {Natural} {Language} {Processing} and {Computer} {Vision}: {Explore} {Generative} {AI} and {Large} {Language} {Models} with {Hugging} {Face}, {ChatGPT}, {GPT}-{4V}, and …	2024	books.google.com		RQ1	Baja	1.0	Include	Confianza/percepción
bui_rambo_2024	Rambo: {Enhancing} rag-based repository-level method body completion	2024	arXiv preprint arXiv …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
bouvard_derby_2024	Derby {LLM}: Évaluation comparative des approches {RAG} et fine-tuning	2024	10 ème Conférence …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
xu_context-aware_2023	Context-aware decoding reduces hallucination in query-focused summarization	2023	arXiv preprint arXiv:2312.14335		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
chung_verifact_2025	Verifact: {Verifying} facts in llm-generated clinical text with electronic health records	2025	arXiv preprint arXiv …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
lin_novel_2024	Novel {Preprocessing} {Technique} for {Data} {Embedding} in {Engineering} {Code} {Generation} {Using} {Large} {Language} {Model}	2024	2024 IEEE LLM …		RQ1	Baja	1.0	Include	Confianza/percepción
mauliana_exploring_2025	Exploring {LLM}-powered multi-session human-robot interactions with university students	2025	Frontiers in Robotics …			Excluir	0.0	Exclude	No trata RAG ni RQs
yang_pseudo-knowledge_2025	Pseudo-{Knowledge} {Graph}: {Meta}-{Path} {Guided} {Retrieval} and {In}-{Graph} {Text} for {RAG}-{Equipped} {LLM}	2025	arXiv preprint arXiv …			Excluir	0.0	Exclude	No trata RAG ni RQs
wang_veridebug_2025	Veridebug: {A} unified llm for verilog debugging via contrastive embedding and guided correction	2025	… Conference on LLM …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
baek_crafting_2025	Crafting the path: {Robust} query rewriting for information retrieval	2025	IEEE Access			Excluir	0.0	Exclude	No trata RAG ni RQs
maio_pirates_2024	Pirates of the rag: {Adaptively} attacking llms to leak knowledge bases	2024	arXiv preprint arXiv …		RQ1	Baja	1.0	Include	Confianza/percepción
lee_evaluating_2024	Evaluating consistencies in llm responses through a semantic clustering of question answering	2024	arXiv preprint arXiv:2410.15440		RQ1	Baja	1.0	Include	Confianza/percepción
mensah_all_2024	All you need is context: {Clinician} evaluations of various iterations of a large language model-based first aid decision support tool in ghana	2024	2024 IEEE 12th …		RQ4	Baja	1.0	Include	Métricas/metodologías
duan_research_2025	Research on a traditional {Chinese} medicine case-based question-answering system integrating large language models and knowledge graphs	2025	Frontiers in …		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
antal_evaluating_2025	Evaluating {Open}-{Source} {LLMs} in {RAG} {Systems}: {A} {Benchmark} on {Diploma} {Theses} {Abstracts} {Using} {Ragas}: {M}. {Antal}, {K}. {Buza}	2025	Acta Universitatis Sapientiae, Informatica		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
